Year,Month,District,Mandal,min_temp,max_temp
2014,4,Adilabad,Adilabad Urban,23.6,40.5
2014,5,Adilabad,Adilabad Urban,27.0,41.6
2014,6,Adilabad,Adilabad Urban,28.6,39.8
2014,7,Adilabad,Adilabad Urban,25.7,33.6
2014,8,Adilabad,Adilabad Urban,24.3,33.1
2014,9,Adilabad,Adilabad Urban,23.2,31.7
2014,10,Adilabad,Adilabad Urban,20.6,33.4
2014,11,Adilabad,Adilabad Urban,15.8,31.7
2014,12,Adilabad,Adilabad Urban,10.8,28.7
2015,1,Adilabad,Adilabad Urban,12.4,28.8
2015,2,Adilabad,Adilabad Urban,15.0,33.8
2015,3,Adilabad,Adilabad Urban,19.6,34.8
2015,4,Adilabad,Adilabad Urban,23.7,38.8
2015,5,Adilabad,Adilabad Urban,27.3,42.8
2015,6,Adilabad,Adilabad Urban,25.4,36.6
2015,7,Adilabad,Adilabad Urban,25.4,34.2
2015,8,Adilabad,Adilabad Urban,24.3,31.6
2015,9,Adilabad,Adilabad Urban,23.4,34.9
2015,10,Adilabad,Adilabad Urban,20.3,36.7
2015,11,Adilabad,Adilabad Urban,16.0,34.5
2015,12,Adilabad,Adilabad Urban,14.3,33.5
2016,1,Adilabad,Adilabad Urban,12.9,33.5
2016,2,Adilabad,Adilabad Urban,19.1,37.1
2016,3,Adilabad,Adilabad Urban,22.3,38.7
2016,4,Adilabad,Adilabad Urban,26.5,43.6
2016,5,Adilabad,Adilabad Urban,29.1,42.9
2016,6,Adilabad,Adilabad Urban,27.3,38.0
2016,7,Adilabad,Adilabad Urban,24.8,30.5
2016,8,Adilabad,Adilabad Urban,24.8,31.6
2016,9,Adilabad,Adilabad Urban,24.6,31.2
2016,10,Adilabad,Adilabad Urban,20.4,32.5
2016,11,Adilabad,Adilabad Urban,12.3,30.5
2016,12,Adilabad,Adilabad Urban,10.8,29.6
2017,1,Adilabad,Adilabad Urban,12.6,30.6
2017,2,Adilabad,Adilabad Urban,15.1,34.8
2017,3,Adilabad,Adilabad Urban,20.2,37.9
2017,4,Adilabad,Adilabad Urban,25.0,42.5
2017,5,Adilabad,Adilabad Urban,29.3,42.7
2017,6,Adilabad,Adilabad Urban,25.9,35.8
2017,7,Adilabad,Adilabad Urban,25.1,31.7
2017,8,Adilabad,Adilabad Urban,24.9,31.3
2017,9,Adilabad,Adilabad Urban,24.3,32.8
2017,10,Adilabad,Adilabad Urban,21.5,33.7
2017,11,Adilabad,Adilabad Urban,16.2,32.5
2017,12,Adilabad,Adilabad Urban,12.6,31.3
2019,9,Adilabad,Adilabad Urban,24.3,31.1
2019,10,Adilabad,Adilabad Urban,22.4,31.9
2019,11,Adilabad,Adilabad Urban,17.4,31.3
2019,12,Adilabad,Adilabad Urban,15.6,29.0
2013,6,Jogulamba-Gadwal,Aiza,24.9,35.4
2013,7,Jogulamba-Gadwal,Aiza,23.9,31.2
2013,8,Jogulamba-Gadwal,Aiza,23.6,31.9
2013,9,Jogulamba-Gadwal,Aiza,23.0,32.1
2013,10,Jogulamba-Gadwal,Aiza,22.6,31.4
2013,11,Jogulamba-Gadwal,Aiza,18.5,31.4
2013,12,Jogulamba-Gadwal,Aiza,14.2,29.9
2014,1,Jogulamba-Gadwal,Aiza,16.3,31.1
2014,2,Jogulamba-Gadwal,Aiza,18.1,33.8
2014,3,Jogulamba-Gadwal,Aiza,21.3,36.5
2014,4,Jogulamba-Gadwal,Aiza,24.8,40.7
2014,5,Jogulamba-Gadwal,Aiza,26.1,39.5
2014,6,Jogulamba-Gadwal,Aiza,25.9,37.6
2014,7,Jogulamba-Gadwal,Aiza,24.4,33.4
2014,8,Jogulamba-Gadwal,Aiza,23.7,33.2
2014,9,Jogulamba-Gadwal,Aiza,23.3,31.7
2014,10,Jogulamba-Gadwal,Aiza,22.1,33.0
2014,11,Jogulamba-Gadwal,Aiza,18.7,30.4
2014,12,Jogulamba-Gadwal,Aiza,16.6,29.5
2015,1,Jogulamba-Gadwal,Aiza,16.3,30.7
2015,2,Jogulamba-Gadwal,Aiza,17.1,33.8
2015,3,Jogulamba-Gadwal,Aiza,22.4,36.5
2015,4,Jogulamba-Gadwal,Aiza,24.8,38.8
2015,5,Jogulamba-Gadwal,Aiza,27.7,40.8
2015,6,Jogulamba-Gadwal,Aiza,25.6,36.2
2015,7,Jogulamba-Gadwal,Aiza,25.1,36.2
2015,8,Jogulamba-Gadwal,Aiza,24.6,33.9
2015,9,Jogulamba-Gadwal,Aiza,24.1,33.3
2015,10,Jogulamba-Gadwal,Aiza,22.8,34.3
2015,11,Jogulamba-Gadwal,Aiza,21.3,32.0
2015,12,Jogulamba-Gadwal,Aiza,18.6,32.4
2016,1,Jogulamba-Gadwal,Aiza,18.1,32.1
2016,2,Jogulamba-Gadwal,Aiza,21.5,36.7
2016,3,Jogulamba-Gadwal,Aiza,23.9,39.8
2016,4,Jogulamba-Gadwal,Aiza,27.3,43.1
2016,5,Jogulamba-Gadwal,Aiza,26.9,40.2
2016,6,Jogulamba-Gadwal,Aiza,24.5,33.7
2016,7,Jogulamba-Gadwal,Aiza,23.6,31.9
2016,8,Jogulamba-Gadwal,Aiza,23.4,32.8
2016,9,Jogulamba-Gadwal,Aiza,22.9,30.1
2016,10,Jogulamba-Gadwal,Aiza,20.2,32.4
2016,11,Jogulamba-Gadwal,Aiza,17.1,31.6
2016,12,Jogulamba-Gadwal,Aiza,15.9,30.6
2017,1,Jogulamba-Gadwal,Aiza,16.4,31.4
2017,2,Jogulamba-Gadwal,Aiza,18.0,35.1
2017,3,Jogulamba-Gadwal,Aiza,22.5,38.1
2017,4,Jogulamba-Gadwal,Aiza,27.6,41.0
2017,5,Jogulamba-Gadwal,Aiza,28.0,40.6
2017,6,Jogulamba-Gadwal,Aiza,25.4,35.3
2017,7,Jogulamba-Gadwal,Aiza,24.6,34.3
2017,8,Jogulamba-Gadwal,Aiza,26.0,34.3
2017,9,Jogulamba-Gadwal,Aiza,26.6,34.9
2017,10,Jogulamba-Gadwal,Aiza,24.0,34.7
2017,11,Jogulamba-Gadwal,Aiza,22.1,34.0
2017,12,Jogulamba-Gadwal,Aiza,18.1,32.5
2018,1,Jogulamba-Gadwal,Aiza,17.4,32.5
2018,2,Jogulamba-Gadwal,Aiza,17.7,34.0
2018,3,Jogulamba-Gadwal,Aiza,21.9,37.5
2018,4,Jogulamba-Gadwal,Aiza,26.6,39.5
2018,5,Jogulamba-Gadwal,Aiza,28.1,41.1
2018,6,Jogulamba-Gadwal,Aiza,25.2,36.5
2018,7,Jogulamba-Gadwal,Aiza,24.9,34.5
2018,8,Jogulamba-Gadwal,Aiza,23.7,32.5
2018,9,Jogulamba-Gadwal,Aiza,23.6,33.7
2018,10,Jogulamba-Gadwal,Aiza,21.7,33.8
2018,11,Jogulamba-Gadwal,Aiza,19.7,32.1
2018,12,Jogulamba-Gadwal,Aiza,18.4,30.3
2019,4,Jogulamba-Gadwal,Aiza,26.5,40.3
2019,5,Jogulamba-Gadwal,Aiza,28.6,41.0
2019,6,Jogulamba-Gadwal,Aiza,26.3,37.2
2019,7,Jogulamba-Gadwal,Aiza,24.9,33.7
2019,8,Jogulamba-Gadwal,Aiza,24.3,32.4
2019,9,Jogulamba-Gadwal,Aiza,23.8,31.5
2019,10,Jogulamba-Gadwal,Aiza,23.2,31.3
2019,11,Jogulamba-Gadwal,Aiza,20.7,31.2
2019,12,Jogulamba-Gadwal,Aiza,18.5,29.5
2018,12,Jogulamba-Gadwal,Aiza ,18.2,30.4
2018,1,Siddipet,Akkannapeta,14.3,31.6
2018,2,Siddipet,Akkannapeta,17.0,32.9
2018,3,Siddipet,Akkannapeta,21.2,36.8
2018,4,Siddipet,Akkannapeta,23.7,38.9
2018,5,Siddipet,Akkannapeta,26.0,41.1
2018,6,Siddipet,Akkannapeta,24.8,35.7
2018,7,Siddipet,Akkannapeta,24.0,31.0
2018,8,Siddipet,Akkannapeta,23.9,30.9
2018,9,Siddipet,Akkannapeta,23.3,33.7
2018,10,Siddipet,Akkannapeta,20.4,33.7
2018,11,Siddipet,Akkannapeta,17.8,32.9
2018,12,Siddipet,Akkannapeta,17.3,28.5
2019,4,Siddipet,Akkannapeta,25.4,39.7
2019,5,Siddipet,Akkannapeta,29.6,42.8
2019,6,Siddipet,Akkannapeta,28.3,39.5
2019,7,Siddipet,Akkannapeta,25.3,33.7
2019,8,Siddipet,Akkannapeta,24.4,31.7
2019,9,Siddipet,Akkannapeta,24.0,29.6
2013,6,Yadadri-Bhongir,Alair,25.3,33.8
2013,7,Yadadri-Bhongir,Alair,23.4,29.8
2013,8,Yadadri-Bhongir,Alair,23.6,30.1
2013,9,Yadadri-Bhongir,Alair,23.2,32.1
2013,10,Yadadri-Bhongir,Alair,22.0,30.4
2013,11,Yadadri-Bhongir,Alair,18.1,29.7
2013,12,Yadadri-Bhongir,Alair,13.3,28.2
2014,1,Yadadri-Bhongir,Alair,16.3,28.7
2014,2,Yadadri-Bhongir,Alair,16.7,30.7
2014,3,Yadadri-Bhongir,Alair,19.7,33.9
2014,4,Yadadri-Bhongir,Alair,22.8,38.8
2014,5,Yadadri-Bhongir,Alair,24.8,39.0
2014,6,Yadadri-Bhongir,Alair,27.0,37.6
2014,7,Yadadri-Bhongir,Alair,24.4,32.2
2014,8,Yadadri-Bhongir,Alair,24.3,33.3
2014,9,Yadadri-Bhongir,Alair,23.6,31.8
2014,10,Yadadri-Bhongir,Alair,21.3,32.7
2014,11,Yadadri-Bhongir,Alair,17.9,31.6
2014,12,Yadadri-Bhongir,Alair,15.0,29.5
2015,1,Yadadri-Bhongir,Alair,14.5,29.5
2015,2,Yadadri-Bhongir,Alair,16.2,32.8
2015,3,Yadadri-Bhongir,Alair,20.8,34.6
2015,4,Yadadri-Bhongir,Alair,23.0,37.2
2015,5,Yadadri-Bhongir,Alair,26.7,41.0
2015,6,Yadadri-Bhongir,Alair,24.3,33.7
2015,7,Yadadri-Bhongir,Alair,25.5,34.8
2015,8,Yadadri-Bhongir,Alair,24.3,32.4
2015,9,Yadadri-Bhongir,Alair,23.2,32.9
2015,10,Yadadri-Bhongir,Alair,21.2,34.2
2015,11,Yadadri-Bhongir,Alair,19.6,31.9
2015,12,Yadadri-Bhongir,Alair,16.9,31.6
2016,1,Yadadri-Bhongir,Alair,15.3,30.6
2016,2,Yadadri-Bhongir,Alair,18.9,34.5
2016,3,Yadadri-Bhongir,Alair,21.8,37.2
2016,4,Yadadri-Bhongir,Alair,25.0,41.5
2016,5,Yadadri-Bhongir,Alair,26.6,39.8
2016,6,Yadadri-Bhongir,Alair,25.7,35.2
2016,7,Yadadri-Bhongir,Alair,24.6,31.5
2016,8,Yadadri-Bhongir,Alair,24.5,32.0
2016,9,Yadadri-Bhongir,Alair,23.3,30.0
2016,10,Yadadri-Bhongir,Alair,20.4,31.8
2016,11,Yadadri-Bhongir,Alair,15.7,31.3
2016,12,Yadadri-Bhongir,Alair,15.0,29.9
2017,1,Yadadri-Bhongir,Alair,14.6,29.9
2017,2,Yadadri-Bhongir,Alair,16.3,33.3
2017,3,Yadadri-Bhongir,Alair,20.1,36.2
2017,4,Yadadri-Bhongir,Alair,23.8,40.0
2017,5,Yadadri-Bhongir,Alair,27.2,40.2
2017,6,Yadadri-Bhongir,Alair,25.1,34.1
2017,7,Yadadri-Bhongir,Alair,24.8,31.7
2017,8,Yadadri-Bhongir,Alair,24.4,31.2
2017,9,Yadadri-Bhongir,Alair,24.4,33.0
2017,10,Yadadri-Bhongir,Alair,22.4,33.5
2017,11,Yadadri-Bhongir,Alair,17.5,31.9
2017,12,Yadadri-Bhongir,Alair,14.0,30.3
2018,1,Yadadri-Bhongir,Alair,14.1,30.8
2018,2,Yadadri-Bhongir,Alair,16.0,32.4
2018,3,Yadadri-Bhongir,Alair,19.7,36.2
2018,4,Yadadri-Bhongir,Alair,23.4,37.6
2018,5,Yadadri-Bhongir,Alair,26.1,40.2
2018,6,Yadadri-Bhongir,Alair,25.7,35.5
2018,7,Yadadri-Bhongir,Alair,24.6,31.7
2018,8,Yadadri-Bhongir,Alair,24.1,31.2
2018,9,Yadadri-Bhongir,Alair,22.9,32.8
2018,10,Yadadri-Bhongir,Alair,20.9,33.7
2018,11,Yadadri-Bhongir,Alair,17.8,33.0
2018,12,Yadadri-Bhongir,Alair,17.1,28.5
2019,4,Yadadri-Bhongir,Alair,23.6,39.1
2019,5,Yadadri-Bhongir,Alair,27.2,41.5
2019,6,Yadadri-Bhongir,Alair,27.3,37.9
2019,7,Yadadri-Bhongir,Alair,25.0,32.8
2019,8,Yadadri-Bhongir,Alair,24.1,31.0
2019,9,Yadadri-Bhongir,Alair,23.7,30.7
2019,10,Yadadri-Bhongir,Alair,22.5,31.3
2019,11,Yadadri-Bhongir,Alair,18.8,31.3
2019,12,Yadadri-Bhongir,Alair,16.9,29.1
2013,6,Jogulamba-Gadwal,Alampur,25.0,35.9
2013,7,Jogulamba-Gadwal,Alampur,23.9,31.5
2013,8,Jogulamba-Gadwal,Alampur,23.8,32.2
2013,9,Jogulamba-Gadwal,Alampur,23.4,32.6
2013,10,Jogulamba-Gadwal,Alampur,22.9,31.7
2013,11,Jogulamba-Gadwal,Alampur,18.5,30.8
2013,12,Jogulamba-Gadwal,Alampur,15.0,29.2
2014,1,Jogulamba-Gadwal,Alampur,17.1,30.5
2014,2,Jogulamba-Gadwal,Alampur,18.6,33.4
2014,3,Jogulamba-Gadwal,Alampur,21.7,36.1
2014,4,Jogulamba-Gadwal,Alampur,25.3,40.3
2014,5,Jogulamba-Gadwal,Alampur,26.5,40.0
2014,6,Jogulamba-Gadwal,Alampur,26.5,38.5
2014,7,Jogulamba-Gadwal,Alampur,24.7,34.1
2014,8,Jogulamba-Gadwal,Alampur,24.3,34.1
2014,9,Jogulamba-Gadwal,Alampur,23.2,32.3
2014,10,Jogulamba-Gadwal,Alampur,22.0,33.4
2014,11,Jogulamba-Gadwal,Alampur,18.0,30.7
2014,12,Jogulamba-Gadwal,Alampur,16.0,29.8
2015,1,Jogulamba-Gadwal,Alampur,15.7,31.0
2015,2,Jogulamba-Gadwal,Alampur,16.7,34.3
2015,3,Jogulamba-Gadwal,Alampur,22.1,37.1
2015,4,Jogulamba-Gadwal,Alampur,25.1,39.0
2015,5,Jogulamba-Gadwal,Alampur,27.7,41.2
2015,6,Jogulamba-Gadwal,Alampur,26.2,36.7
2015,7,Jogulamba-Gadwal,Alampur,26.0,36.6
2015,8,Jogulamba-Gadwal,Alampur,25.0,34.4
2015,9,Jogulamba-Gadwal,Alampur,24.6,33.6
2015,10,Jogulamba-Gadwal,Alampur,23.5,34.5
2015,11,Jogulamba-Gadwal,Alampur,21.2,32.2
2015,12,Jogulamba-Gadwal,Alampur,18.0,33.1
2016,1,Jogulamba-Gadwal,Alampur,16.6,32.7
2016,2,Jogulamba-Gadwal,Alampur,20.2,36.9
2016,3,Jogulamba-Gadwal,Alampur,24.7,39.9
2016,4,Jogulamba-Gadwal,Alampur,28.3,43.2
2016,5,Jogulamba-Gadwal,Alampur,27.6,40.8
2016,6,Jogulamba-Gadwal,Alampur,24.8,34.5
2016,7,Jogulamba-Gadwal,Alampur,24.4,32.7
2016,8,Jogulamba-Gadwal,Alampur,24.2,33.5
2016,9,Jogulamba-Gadwal,Alampur,23.6,30.9
2016,10,Jogulamba-Gadwal,Alampur,20.7,33.6
2016,11,Jogulamba-Gadwal,Alampur,17.2,32.5
2016,12,Jogulamba-Gadwal,Alampur,16.2,31.1
2017,1,Jogulamba-Gadwal,Alampur,16.5,31.5
2017,2,Jogulamba-Gadwal,Alampur,16.6,35.0
2017,3,Jogulamba-Gadwal,Alampur,22.4,38.5
2017,4,Jogulamba-Gadwal,Alampur,27.1,41.1
2017,5,Jogulamba-Gadwal,Alampur,28.4,40.6
2017,6,Jogulamba-Gadwal,Alampur,25.4,35.3
2017,7,Jogulamba-Gadwal,Alampur,25.0,35.4
2017,8,Jogulamba-Gadwal,Alampur,24.5,33.2
2017,9,Jogulamba-Gadwal,Alampur,24.8,32.4
2017,10,Jogulamba-Gadwal,Alampur,23.0,31.8
2017,11,Jogulamba-Gadwal,Alampur,22.1,32.0
2017,12,Jogulamba-Gadwal,Alampur,16.9,30.6
2018,1,Jogulamba-Gadwal,Alampur,17.2,31.2
2018,2,Jogulamba-Gadwal,Alampur,18.2,33.3
2018,3,Jogulamba-Gadwal,Alampur,23.4,36.9
2018,4,Jogulamba-Gadwal,Alampur,27.3,38.8
2018,5,Jogulamba-Gadwal,Alampur,27.5,40.0
2018,6,Jogulamba-Gadwal,Alampur,24.9,35.5
2018,7,Jogulamba-Gadwal,Alampur,25.0,33.2
2018,8,Jogulamba-Gadwal,Alampur,24.7,32.3
2018,9,Jogulamba-Gadwal,Alampur,25.0,33.5
2018,10,Jogulamba-Gadwal,Alampur,21.4,35.0
2018,11,Jogulamba-Gadwal,Alampur,19.6,34.2
2018,12,Jogulamba-Gadwal,Alampur,18.3,30.9
2019,4,Jogulamba-Gadwal,Alampur,26.2,39.7
2019,5,Jogulamba-Gadwal,Alampur,28.8,40.6
2019,6,Jogulamba-Gadwal,Alampur,26.6,37.3
2019,7,Jogulamba-Gadwal,Alampur,25.1,34.2
2019,8,Jogulamba-Gadwal,Alampur,25.0,33.1
2019,9,Jogulamba-Gadwal,Alampur,24.3,31.8
2019,10,Jogulamba-Gadwal,Alampur,23.9,31.9
2019,11,Jogulamba-Gadwal,Alampur,22.4,31.7
2019,12,Jogulamba-Gadwal,Alampur,20.7,29.7
2013,6,Medak,Alladurg,23.1,32.5
2013,7,Medak,Alladurg,21.9,28.2
2013,8,Medak,Alladurg,22.1,28.7
2013,9,Medak,Alladurg,22.1,30.9
2013,10,Medak,Alladurg,21.2,29.8
2013,11,Medak,Alladurg,16.7,28.8
2013,12,Medak,Alladurg,13.4,28.2
2014,1,Medak,Alladurg,15.6,29.7
2014,2,Medak,Alladurg,16.6,31.3
2014,3,Medak,Alladurg,20.2,32.9
2014,4,Medak,Alladurg,23.3,37.7
2014,5,Medak,Alladurg,25.5,38.5
2014,6,Medak,Alladurg,25.6,37.8
2014,7,Medak,Alladurg,23.4,31.5
2014,8,Medak,Alladurg,22.6,31.5
2014,9,Medak,Alladurg,22.2,30.4
2014,10,Medak,Alladurg,20.1,32.3
2014,11,Medak,Alladurg,16.8,31.0
2014,12,Medak,Alladurg,14.0,29.1
2015,1,Medak,Alladurg,14.1,29.1
2015,2,Medak,Alladurg,17.1,33.1
2015,3,Medak,Alladurg,20.6,34.1
2015,4,Medak,Alladurg,22.9,36.9
2015,5,Medak,Alladurg,26.6,40.2
2015,6,Medak,Alladurg,24.3,34.6
2015,7,Medak,Alladurg,24.1,34.2
2015,8,Medak,Alladurg,23.0,31.0
2015,9,Medak,Alladurg,22.1,32.0
2015,10,Medak,Alladurg,20.5,33.4
2015,11,Medak,Alladurg,18.3,31.6
2015,12,Medak,Alladurg,16.8,32.4
2016,1,Medak,Alladurg,16.2,31.1
2016,2,Medak,Alladurg,20.5,35.6
2016,3,Medak,Alladurg,23.1,38.3
2016,4,Medak,Alladurg,27.4,41.6
2016,5,Medak,Alladurg,26.4,40.5
2016,6,Medak,Alladurg,23.8,34.0
2016,7,Medak,Alladurg,22.5,29.7
2016,8,Medak,Alladurg,22.8,30.4
2016,9,Medak,Alladurg,22.0,28.6
2016,10,Medak,Alladurg,19.6,30.8
2016,11,Medak,Alladurg,14.8,30.8
2016,12,Medak,Alladurg,14.2,29.7
2017,1,Medak,Alladurg,14.6,29.7
2017,2,Medak,Alladurg,17.0,33.1
2017,3,Medak,Alladurg,20.4,36.6
2017,4,Medak,Alladurg,25.1,39.6
2017,5,Medak,Alladurg,27.3,40.5
2017,6,Medak,Alladurg,24.5,34.2
2017,7,Medak,Alladurg,23.1,31.4
2017,8,Medak,Alladurg,22.6,30.0
2017,9,Medak,Alladurg,22.5,31.9
2017,10,Medak,Alladurg,20.7,32.4
2017,11,Medak,Alladurg,16.4,31.7
2017,12,Medak,Alladurg,14.3,30.9
2018,1,Medak,Alladurg,16.5,31.4
2018,2,Medak,Alladurg,18.7,33.3
2018,3,Medak,Alladurg,23.1,36.8
2018,4,Medak,Alladurg,25.2,38.9
2018,5,Medak,Alladurg,27.9,41.4
2018,6,Medak,Alladurg,24.9,35.3
2018,7,Medak,Alladurg,24.8,31.9
2018,8,Medak,Alladurg,24.8,31.5
2018,9,Medak,Alladurg,22.0,32.3
2018,10,Medak,Alladurg,21.5,35.1
2018,11,Medak,Alladurg,19.5,34.6
2018,12,Medak,Alladurg,17.7,31.7
2019,4,Medak,Alladurg,25.9,40.2
2019,5,Medak,Alladurg,28.9,41.6
2019,6,Medak,Alladurg,25.4,38.0
2019,7,Medak,Alladurg,23.1,32.4
2019,8,Medak,Alladurg,22.9,30.0
2019,9,Medak,Alladurg,22.4,30.2
2019,10,Medak,Alladurg,22.5,32.9
2019,11,Medak,Alladurg,20.2,32.3
2019,12,Medak,Alladurg,19.0,30.6
2013,6,Bhadradri-Kothagudem,Allapalli,25.6,35.5
2013,7,Bhadradri-Kothagudem,Allapalli,24.7,30.2
2013,8,Bhadradri-Kothagudem,Allapalli,24.4,30.6
2013,9,Bhadradri-Kothagudem,Allapalli,24.1,33.6
2013,10,Bhadradri-Kothagudem,Allapalli,23.1,31.6
2013,11,Bhadradri-Kothagudem,Allapalli,19.2,31.3
2013,12,Bhadradri-Kothagudem,Allapalli,15.0,30.0
2014,1,Bhadradri-Kothagudem,Allapalli,17.1,31.0
2014,2,Bhadradri-Kothagudem,Allapalli,17.6,33.2
2014,3,Bhadradri-Kothagudem,Allapalli,21.3,36.8
2014,4,Bhadradri-Kothagudem,Allapalli,25.6,41.2
2014,5,Bhadradri-Kothagudem,Allapalli,26.9,40.2
2014,6,Bhadradri-Kothagudem,Allapalli,28.9,37.9
2014,7,Bhadradri-Kothagudem,Allapalli,26.0,32.6
2014,8,Bhadradri-Kothagudem,Allapalli,25.6,33.1
2014,9,Bhadradri-Kothagudem,Allapalli,24.5,32.5
2014,10,Bhadradri-Kothagudem,Allapalli,22.6,33.4
2014,11,Bhadradri-Kothagudem,Allapalli,18.5,32.6
2014,12,Bhadradri-Kothagudem,Allapalli,14.4,30.9
2015,1,Bhadradri-Kothagudem,Allapalli,13.4,31.4
2015,2,Bhadradri-Kothagudem,Allapalli,16.5,34.7
2015,3,Bhadradri-Kothagudem,Allapalli,22.2,36.5
2015,4,Bhadradri-Kothagudem,Allapalli,23.9,36.6
2015,5,Bhadradri-Kothagudem,Allapalli,26.7,40.1
2015,6,Bhadradri-Kothagudem,Allapalli,24.7,33.6
2015,7,Bhadradri-Kothagudem,Allapalli,25.4,35.1
2015,8,Bhadradri-Kothagudem,Allapalli,24.9,33.1
2015,9,Bhadradri-Kothagudem,Allapalli,24.8,34.1
2015,10,Bhadradri-Kothagudem,Allapalli,22.3,35.4
2015,11,Bhadradri-Kothagudem,Allapalli,19.6,32.7
2015,12,Bhadradri-Kothagudem,Allapalli,17.4,32.9
2016,1,Bhadradri-Kothagudem,Allapalli,15.0,32.7
2016,2,Bhadradri-Kothagudem,Allapalli,19.3,36.1
2016,3,Bhadradri-Kothagudem,Allapalli,23.2,38.5
2016,4,Bhadradri-Kothagudem,Allapalli,26.2,42.7
2016,5,Bhadradri-Kothagudem,Allapalli,26.7,42.2
2016,6,Bhadradri-Kothagudem,Allapalli,26.3,36.2
2016,7,Bhadradri-Kothagudem,Allapalli,25.4,32.0
2016,8,Bhadradri-Kothagudem,Allapalli,25.1,33.4
2016,9,Bhadradri-Kothagudem,Allapalli,24.2,32.0
2016,10,Bhadradri-Kothagudem,Allapalli,21.9,34.9
2016,11,Bhadradri-Kothagudem,Allapalli,18.8,33.2
2016,12,Bhadradri-Kothagudem,Allapalli,17.0,32.3
2017,1,Bhadradri-Kothagudem,Allapalli,16.5,32.6
2017,2,Bhadradri-Kothagudem,Allapalli,19.6,36.1
2017,3,Bhadradri-Kothagudem,Allapalli,24.9,39.4
2017,4,Bhadradri-Kothagudem,Allapalli,28.1,42.4
2017,5,Bhadradri-Kothagudem,Allapalli,29.4,42.7
2017,6,Bhadradri-Kothagudem,Allapalli,27.5,36.8
2017,7,Bhadradri-Kothagudem,Allapalli,25.5,33.2
2017,8,Bhadradri-Kothagudem,Allapalli,25.0,32.4
2017,9,Bhadradri-Kothagudem,Allapalli,25.2,35.3
2017,10,Bhadradri-Kothagudem,Allapalli,24.0,35.3
2017,11,Bhadradri-Kothagudem,Allapalli,19.1,33.5
2017,12,Bhadradri-Kothagudem,Allapalli,13.7,32.9
2018,1,Bhadradri-Kothagudem,Allapalli,13.5,32.6
2018,2,Bhadradri-Kothagudem,Allapalli,16.4,35.5
2018,3,Bhadradri-Kothagudem,Allapalli,21.7,38.0
2018,4,Bhadradri-Kothagudem,Allapalli,24.7,38.4
2018,5,Bhadradri-Kothagudem,Allapalli,27.2,40.4
2018,6,Bhadradri-Kothagudem,Allapalli,26.6,35.5
2018,7,Bhadradri-Kothagudem,Allapalli,25.4,31.7
2018,8,Bhadradri-Kothagudem,Allapalli,24.6,30.6
2018,9,Bhadradri-Kothagudem,Allapalli,24.3,33.8
2018,10,Bhadradri-Kothagudem,Allapalli,21.5,35.4
2018,11,Bhadradri-Kothagudem,Allapalli,18.5,34.5
2018,12,Bhadradri-Kothagudem,Allapalli,17.3,30.2
2019,4,Bhadradri-Kothagudem,Allapalli,25.9,40.1
2019,5,Bhadradri-Kothagudem,Allapalli,28.2,41.9
2019,6,Bhadradri-Kothagudem,Allapalli,28.4,39.3
2019,7,Bhadradri-Kothagudem,Allapalli,25.8,34.0
2019,8,Bhadradri-Kothagudem,Allapalli,25.5,32.7
2019,9,Bhadradri-Kothagudem,Allapalli,25.3,32.4
2019,10,Bhadradri-Kothagudem,Allapalli,24.5,34.9
2019,11,Bhadradri-Kothagudem,Allapalli,21.1,33.9
2019,12,Bhadradri-Kothagudem,Allapalli,18.0,31.6
2013,6,Medchal-Malkajgiri,Alwal,23.4,32.5
2013,7,Medchal-Malkajgiri,Alwal,22.2,29.4
2013,8,Medchal-Malkajgiri,Alwal,22.0,29.9
2013,9,Medchal-Malkajgiri,Alwal,22.1,32.0
2013,10,Medchal-Malkajgiri,Alwal,21.4,30.6
2013,11,Medchal-Malkajgiri,Alwal,17.6,29.6
2013,12,Medchal-Malkajgiri,Alwal,13.5,29.0
2014,1,Medchal-Malkajgiri,Alwal,16.3,29.7
2014,2,Medchal-Malkajgiri,Alwal,16.9,32.2
2014,3,Medchal-Malkajgiri,Alwal,20.4,34.4
2014,4,Medchal-Malkajgiri,Alwal,23.7,39.1
2014,5,Medchal-Malkajgiri,Alwal,25.5,39.3
2014,6,Medchal-Malkajgiri,Alwal,25.9,37.6
2014,7,Medchal-Malkajgiri,Alwal,23.3,32.0
2014,8,Medchal-Malkajgiri,Alwal,23.0,32.7
2014,9,Medchal-Malkajgiri,Alwal,22.4,31.1
2014,10,Medchal-Malkajgiri,Alwal,21.2,32.3
2014,11,Medchal-Malkajgiri,Alwal,18.4,30.8
2014,12,Medchal-Malkajgiri,Alwal,15.5,29.4
2015,1,Medchal-Malkajgiri,Alwal,15.0,29.7
2015,2,Medchal-Malkajgiri,Alwal,17.1,33.5
2015,3,Medchal-Malkajgiri,Alwal,21.2,35.2
2015,4,Medchal-Malkajgiri,Alwal,23.5,37.2
2015,5,Medchal-Malkajgiri,Alwal,26.7,40.1
2015,6,Medchal-Malkajgiri,Alwal,24.0,34.3
2015,7,Medchal-Malkajgiri,Alwal,24.3,34.3
2015,8,Medchal-Malkajgiri,Alwal,23.2,32.4
2015,9,Medchal-Malkajgiri,Alwal,22.6,33.0
2015,10,Medchal-Malkajgiri,Alwal,20.9,33.6
